Date,Open,High,Low,Close,EMA10,Smoothing Line10,EMA40,Smoothing Line40,Basis,Upper,Lower,Volume,Volume MA,RSI,RSI-based MA,ROC,Williams,Histogram,MACD,Signal,CCI,Smoothing Line,Disparity Index,SES,Sentiment Avg,H/L%
9/14/17,145.85,146.2869,145.47,145.56,143.6038024,143.3477044,145.302218,144.9382351,143.977,147.623599,140.330401,35296413,33840724.4,56.07063496,56.03895093,1.062278692,-18.5520362,0.156445018,0.861290907,0.704845889,63.29594754,82.85317937,0.496604645,145.7292773,0.062899092,0.005615591
9/15/17,145.56,146.59,145.29,146.06,143.723617,143.478353,145.4399966,145.1360105,144.2135,147.7547443,140.6722557,46422402,32652295.75,57.07798972,56.47926214,1.233712226,-9.584086799,0.13318194,0.871323313,0.738141374,77.31683573,91.30643813,0.638823541,145.6784941,0.056242475,0.008947622
9/18/17,145.88,146.37,145.11,145.55,143.8127088,143.5995065,145.4599972,145.2861904,144.4295,147.7356729,141.1233271,24858157,30857606.6,55.72447163,56.75166017,2.985919479,-18.80650995,0.072342973,0.82857009,0.756227117,50.93413337,80.61317522,0.132678133,145.7929459,0.050547461,0.008683068
9/19/17,145.81,146.01,145.31,145.8,143.9096499,143.7106525,145.5218159,145.3937922,144.667,147.6329069,141.7010931,20871237,30045594.1,56.25256202,56.97195607,3.235856404,-22.00557103,0.039477987,0.8055746,0.766096613,58.25492313,70.72614211,0.165371989,145.7200621,0.044212094,0.004817287
9/20/17,145.75,145.91,144.23,145.35,143.9799108,143.8059378,145.4905766,145.4429209,144.7745,147.6750618,141.8739382,34236155,29942690.25,55.02576275,56.85263677,3.048564339,-41.47157191,-0.018892957,0.742480418,0.761373374,31.10138348,56.18064465,-0.178069491,145.7440435,0.036091758,0.011648062
9/21/17,145.25,145.26,143.95,144.46,144.0033298,143.8858433,145.3031991,145.4431171,144.863,147.6075736,142.1184264,28841835,30099665.8,52.66672222,56.35659954,0.879888268,-71.23745819,-0.11822735,0.613589187,0.731816537,-23.83064278,38.75532659,-0.704539987,145.6258304,0.028286829,0.009100382
9/22/17,144,144.53,143.855,144.32,144.0187771,143.9448753,145.1244356,145.3800049,144.9655,147.4564635,142.4745365,21702401,29276745.7,52.30045065,55.8724631,1.142336534,-75.91973244,-0.189896854,0.494445469,0.684342323,-42.84481614,14.72299621,-0.718880061,145.2760813,0.02643705,0.004692225
9/25/17,143.75,143.8299,142.1,142.8,143.9593246,143.9741984,144.7018109,145.2283676,145.007,147.3181218,142.6958782,54947712,30705109.5,48.49773103,55.35858397,0.372531103,-84.40979955,-0.328105072,0.274210984,0.602316055,-154.1308751,-26.29000547,-1.673208015,144.9892569,0.025799017,0.012173821
9/26/17,143.51,143.8,142.67,143.17,143.920821,143.9764327,144.4232999,145.0086644,145.045,147.20406,142.88594,29628806,31418442.75,49.42724105,54.84906464,0.845248996,-76.16926503,-0.37941016,0.128053356,0.507463515,-137.5137514,-65.44374037,-1.323316562,144.3324798,0.026141981,0.007920376
9/27/17,143.93,145,143.57,144.46,143.9471224,143.969875,144.4299726,144.7965436,145.1195,147.0807901,143.1582099,33249403,31855996.25,52.52917732,54.51306474,1.439505653,-47.43875278,-0.313979549,0.114989079,0.428968628,-53.64405401,-82.39282787,-0.384681689,143.9837359,0.028038215,0.009960298
9/28/17,144.14,144.5566,143.78,144.41,143.9697018,143.9631494,144.4263412,144.621172,145.1075,147.0830189,143.1319811,24149422,31381331.55,52.39981236,54.39774424,1.007204309,-48.55233853,-0.263611292,0.099454514,0.363065805,-55.75539568,-88.77777845,-0.428968948,144.1266151,0.031932958,0.005401308
9/29/17,144.7,145.555,144.32,145.45,144.0419114,143.9677762,144.612461,144.5187771,145.07,146.9888017,143.1511983,43102366,31612412.5,54.80400767,54.21946695,0.553059108,-25.38975501,-0.155162135,0.169113136,0.324275271,31.50912106,-73.90699101,0.308862431,144.2116306,0.038135167,0.008557373
10/2/17,145.67,146.17,144.93,145.58,144.1169402,143.9992993,144.7883772,144.5360904,145.049,146.9355514,143.1624486,27351260,31865297.85,55.09839787,54.01523888,-0.424076607,-22.49443207,-0.073714509,0.232132135,0.305846644,44.9695122,-34.08691356,0.430178527,144.5831414,0.047715024,0.008555855
10/3/17,145.74,146.06,145.45,145.89,144.2034309,144.0558213,144.9886722,144.6491649,145.109,147.0222057,143.1957943,19715152,30577027.35,55.81116026,53.83472297,-0.075342466,-15.59020045,-0.001805348,0.303589959,0.305395307,65.63300979,6.542438671,0.670327179,144.882199,0.056696397,0.004193881
10/4/17,145.6,146.34,145.47,146.03,144.2925318,144.1249032,145.1780046,144.7987712,145.154,147.1089465,143.1990535,26381099,30359946.15,56.13769631,53.83951306,0.926117907,-12.47216036,0.049510802,0.36728381,0.317773008,70.80504365,31.4322582,0.743595177,145.1845393,0.066739162,0.005980615
10/5/17,146.54,147.54,146.4063,147.46,144.4470425,144.2203713,145.5929128,145.0320856,145.2535,147.4502638,143.0567362,31562353,30802007.25,59.32582408,54.00007266,1.605457176,-1.470588235,0.167441517,0.527074904,0.359633387,164.4586058,75.47505851,1.659994189,145.4381775,0.075547753,0.007743519
10/6/17,146.97,147.66,146.96,147.66,144.6037721,144.3327435,145.9687469,145.3033427,145.426,147.8023872,143.0496128,23561069,30585554.95,59.75072407,54.28766212,1.505465044,0,0.242065467,0.66221522,0.420149753,165.2611333,102.225461,1.692213849,146.0447243,0.083482955,0.004763201
10/9/17,147.86,148.0093,147.3,147.49,144.7445637,144.4582682,146.2453383,145.594735,145.507,148.0434471,142.9705529,13704835,29914480.1,59.20479753,54.49853608,2.274460856,-8.787842892,0.261469413,0.74698652,0.485517107,137.1938564,120.6703298,1.490761994,146.529307,0.088634407,0.004815343
10/10/17,147.98,148.14,146.95,147.6,144.8838533,144.5943527,146.4916405,145.8953286,145.576,148.2572266,142.8947734,19223092,29362801.65,59.45372691,54.81481924,1.185987523,-8.940397351,0.262518348,0.813665042,0.551146694,131.8996416,133.9236561,1.454256228,146.8175149,0.09228572,0.008097993
10/11/17,147.53,148.07,147.34,148.04,145.0378116,144.7434086,146.7731604,146.2143598,145.657,148.526586,142.787414,12439051,28562211,60.456027,55.37119815,1.244699767,-1.655629139,0.272469228,0.891733228,0.619264001,142.9042607,148.3434996,1.578152875,147.0522604,0.097038814,0.004954527
10/12/17,147.84,148.355,147.615,147.77,145.1710891,144.888218,146.9544039,146.486658,145.7675,148.7802653,142.7547347,14513477,27523064.2,59.51846488,55.8867706,0.922005191,-9.352517986,0.241546478,0.921197098,0.67965062,110.1030928,137.472397,1.221737833,147.3485823,0.101297761,0.005013041
10/13/17,148.4,148.51,147.7772,148.34,145.3256701,145.0325976,147.2063305,146.7341747,145.8815,149.0957201,142.6672799,18409888,26122438.5,60.84952892,56.76904187,1.909865348,-2.910958904,0.239682256,0.97925344,0.739571184,122.8037313,128.9809166,1.337497255,147.4750076,0.106825076,0.004958816
10/16/17,148.7,148.89,148.3928,148.85,145.4975887,145.1832026,147.5051795,146.986143,146.0465,149.5052181,142.5877819,21809410,25970001.15,62.01016255,57.66782198,1.910173901,-0.751879699,0.251753736,1.054263355,0.802509618,125.960372,126.7342197,1.404845671,147.7345053,0.112619085,0.003350567
10/17/17,148.79,149.06,148.57,149.04,145.6703892,145.3405098,147.7842378,147.2446624,146.2085,149.9014407,142.5155593,13138157,25583347.15,62.44093387,58.37580459,2.397801443,-0.378787879,0.250931589,1.116174105,0.865242515,115.2879144,123.4118743,1.308500153,148.0691537,0.118250795,0.003298109
10/18/17,149.21,149.21,148.64,148.86,145.82598,145.4981434,147.9798309,147.4859965,146.384,150.2276046,142.5403954,17218243,24732451.55,61.75205936,59.04382223,2.098765432,-7.157464213,0.217886604,1.137600771,0.919714166,95.58000386,113.9470229,0.967995116,148.3604076,0.123327233,0.003834769
10/19/17,148.02,148.33,147.27,148.31,145.9471517,145.653356,148.0398616,147.7030881,146.5765,150.4009753,142.7520247,27680285,24674374.05,59.66343854,59.39092444,2.036463708,-21.02803738,0.142268098,1.097549289,0.955281191,67.66792556,105.4599894,0.455750585,148.5102853,0.124553134,0.007197664
10/20/17,148.91,149.04,148.53,148.71,146.0819248,145.8046069,148.161705,147.894163,146.796,150.5809565,143.0110435,30173268,25097917.4,60.6681475,59.7887637,2.941990863,-13.29787234,0.104231904,1.085571071,0.981339167,76.96947762,96.29313869,0.574382261,148.4501997,0.125594998,0.00343365
10/23/17,149.01,149.03,147.53,147.74,146.1628065,145.9376504,148.0850314,148.0101333,147.043,150.3696325,143.7163675,29297126,23815388.1,57.08732141,59.87991807,2.369733925,-39.30481283,0.00407773,0.98643633,0.9823586,32.46919619,77.59490353,-0.170857667,148.5281398,0.126143389,0.010167424
10/24/17,148,148.3,147.44,147.99,146.2519379,146.0539602,148.0677529,148.0668364,147.284,150.1148119,144.4531881,20289467,23348421.15,57.75468081,59.99541696,3.634453782,-43.51392802,-0.051912287,0.917468241,0.969380528,39.60507124,62.45833489,-0.096438525,148.2916979,0.127194946,0.005832881
10/25/17,147.7,148.18,146.33,147.43,146.3094043,146.1506451,147.9517978,148.0612298,147.4325,149.9493542,144.9156458,36179124,23494907.2,55.73832798,59.73916724,2.975483691,-61.80555556,-0.128859966,0.80830557,0.937165536,-0.169981302,43.30833786,-0.473037809,148.2011885,0.129125758,0.012642657
10/26/17,147.36,147.705,146.92,146.96,146.3411407,146.2294429,147.771471,148.0075516,147.56,149.6782729,145.4417271,28230199,23698946.05,54.09238156,59.33499992,1.73058286,-78.125,-0.20887249,0.676074925,0.884947414,-48.84004884,20.00674298,-0.756826634,147.969832,0.134461867,0.005343044
10/27/17,149.33,151.52,149.2,151.24,146.5801095,146.3290798,148.4021126,148.0556331,147.8495,150.2928377,145.4061623,60165127,24552084.1,64.11373433,59.68563826,4.729589364,-5.394990366,0.016998356,0.906195359,0.889197003,258.7822237,56.36929221,1.949077462,147.6668824,0.141944688,0.015549598
10/30/17,151.08,152.19,150.9899,151.58,146.8240066,146.4613198,148.9799103,148.2346089,148.1495,150.8630031,145.4359969,31733386,24771190.4,64.74854497,60.06383955,4.214506703,-10.40955631,0.171270111,1.103284642,0.932014531,234.949661,96.86538517,1.982834021,148.7388177,0.151498871,0.007948214
10/31/17,152.04,152.37,151.63,152.15,147.0838111,146.6276944,149.5562903,148.5323164,148.4625,151.4875545,145.4374455,26319327,25101399.15,65.8017341,60.44567577,4.512982553,-3.642384106,0.286865466,1.290596363,1.003730897,219.6411287,132.8725967,2.164539538,149.5911724,0.161930816,0.004880301
11/1/17,152.75,152.83,151.5,152.1,147.3285033,146.8315142,150.0187829,148.9457134,148.766,151.9668399,145.5651601,29481569,25256422.65,65.62313804,60.88172385,4.256631709,-11.23076923,0.331938727,1.418654306,1.086715579,178.4128003,168.589153,1.919303116,150.3588207,0.171574916,0.008778878
11/2/17,151.92,151.99,150.77,151.81,147.5471129,147.0727087,150.3444588,149.460311,148.9835,152.3847073,145.5822927,31017426,25229176.3,64.56761505,61.14730143,3.958090803,-15.69230769,0.314374496,1.479683699,1.165309203,134.4128207,205.2397269,1.556310536,150.8811745,0.180605105,0.008091795
11/3/17,152.39,153.29,151.84,153.27,147.8262781,147.3219424,150.8763754,149.9551635,149.264,153.0821116,145.4458884,26199249,25361085.3,67.31607949,61.5262955,3.940051539,-0.287356322,0.369435433,1.627103495,1.257668061,161.2137309,185.7260283,2.31690977,151.1598221,0.188952765,0.009549526
11/6/17,153.13,153.85,153.1,153.79,148.1171913,147.5805793,151.4061253,150.4404065,149.579,153.7800232,145.3779768,28693919,26110539.5,68.22762901,61.93963087,4.151428958,-0.79787234,0.406299412,1.765542326,1.359242914,148.6383933,168.4637748,2.432038974,151.7928755,0.197402704,0.004898759
11/7/17,153.67,154.0823,153.34,153.88,148.398304,147.8434779,151.8559207,150.9003326,149.893,154.384174,145.401826,21333062,26216038,68.38610146,62.41349102,4.332497118,-2.609548134,0.401457785,1.861065145,1.459607361,128.5548462,150.2465183,2.247788283,152.3920128,0.206341436,0.004840876
11/8/17,153.81,154.54,153.62,154.5,148.6959477,148.1169668,152.3366624,151.3639085,150.216,155.044198,145.387802,17373517,26462761.3,69.47527114,63.1143362,4.674796748,-0.487210719,0.403638056,1.96415493,1.560516875,127.6367537,140.0913089,2.359037456,152.838409,0.216710943,0.005988804
11/9/17,153.26,153.77,152.11,153.69,148.93956,148.3954562,152.5827238,151.8115615,150.512,155.4291317,145.5948683,40594482,27766811.55,66.37291176,63.52181936,3.816536071,-10.35322777,0.317925991,1.957924364,1.639998372,92.55861366,131.7204675,1.583000099,153.3368863,0.227082578,0.010913155
11/10/17,153.36,153.8,153.06,153.68,149.170801,148.6643608,152.7822285,152.1927321,150.779,155.7746737,145.7833263,20150762,27853855.25,66.33493573,64.18236324,3.999458618,-10.47503045,0.231947395,1.929932617,1.697985221,83.64690109,116.2071016,1.29233029,153.4428204,0.237025925,0.004834705
11/13/17,153.12,154.0693,153.1,153.87,149.4000302,148.9209286,152.9800052,152.5075081,151.03,156.1163936,145.9436064,12522399,27389504.7,66.7107444,64.82208207,3.727922341,-8.160779537,0.16254376,1.901164922,1.738621161,81.6091954,102.801262,1.137585389,153.5139743,0.24722536,0.006331156
11/14/17,153.31,153.5,152.57,153.31,149.5907604,149.1594198,153.0400042,152.7443248,151.2435,156.3363117,146.1506883,25173763,27991285,64.50671632,65.44839553,2.996305005,-16.14173228,0.058933525,1.812288068,1.753354543,60.66878046,89.22404885,0.492080362,153.620782,0.256531276,0.006095563
11/15/17,152.61,153,151.78,152.59,149.7370648,149.3676433,152.9581853,152.8686294,151.43,156.4323994,146.4276006,24808004,28370773.05,61.78141772,65.99761239,2.381910896,-36.51685393,-0.071030473,1.664566452,1.735596924,35.75281245,70.84726061,-0.242824989,153.5275474,0.264581436,0.00803795
11/16/17,153.38,154.89,153.33,154.54,149.9713543,149.5740021,153.245788,153.0012422,151.7415,156.7036982,146.7793018,34790570,28726287.3,65.84037753,66.12094405,3.815665726,-8.495145631,-0.040144515,1.68541628,1.725560796,90.82868804,70.50127549,0.876554953,153.2462832,0.269461464,0.010174134
11/17/17,154.58,154.69,153.8,153.95,150.1654346,149.7729289,153.3738265,153.1195618,152.0035,156.8497698,147.1572302,28725800,28653913.9,63.71427246,66.04706744,3.802845391,-22.81553398,-0.072065384,1.635479066,1.70754445,67.32556832,67.23700894,0.380507934,153.6343982,0.271906367,0.005786736
11/20/17,154.08,154.2,153.61,153.83,150.3441939,149.9617616,153.4567671,153.2149142,152.308,156.7965615,147.8194385,21143944,28246254.8,63.28265722,65.86713338,3.44294264,-25.72815534,-0.111520456,1.56814388,1.679664336,58.97853212,62.71087628,0.223844826,153.7290788,0.274927968,0.003840896
11/21/17,154.56,155.57,154.485,155.5,150.5956966,150.1627488,153.828264,153.3725662,152.6835,156.9133855,148.4536145,20147763,28239169.6,66.5567718,65.93382151,5.252470556,-1.458333333,-0.039141724,1.63073718,1.669878905,120.3015548,74.63743114,1.151839272,153.7593551,0.277898566,0.007023336
11/22/17,155.63,155.84,155.341,155.69,150.8441992,150.3841757,154.1667615,153.6142814,153.0965,156.7704095,149.4225905,17299040,27295165.4,66.90543559,66.10080869,5.20305426,-3.694581281,0.005177125,1.676350311,1.671173186,130.5348986,93.59384838,1.093182567,154.2815486,0.278898966,0.003212288
11/24/17,155.86,156.31,155.76,156.26,151.1083846,150.6115818,154.5473503,153.8745939,153.5615,156.2266325,150.8963675,8209832,26294147.05,67.94651899,66.14584008,5.98928305,-1.103752759,0.053824229,1.738453473,1.684629243,172.2850029,109.8851113,1.322785631,154.704084,0.276027181,0.003531073
11/27/17,156.2,156.56,155.83,156.19,151.3562683,150.8497485,154.8460139,154.1690314,153.809,156.4851607,151.1328393,22653389,24418560.15,67.67501837,66.10636789,6.280620577,-7.740585774,0.061668057,1.761714314,1.700046258,156.8511199,127.7902217,1.164942539,155.1708588,0.269155882,0.004684592
11/28/17,156.52,156.69,155.7,156.59,151.6115723,151.1032242,155.1631023,154.5102984,154.0595,156.791521,151.327479,25227320,24093256.85,68.42373377,66.10905591,3.537423962,-2.036659878,0.073379743,1.791770936,1.718391193,155.4337311,147.0812614,1.297021056,155.4766012,0.262234865,0.006358382
11/29/17,156.45,156.45,153.12,153.86,151.7212517,151.3283352,154.9261746,154.7298805,154.145,156.7360268,151.5539732,71986338,26376607.4,58.77511703,65.34475919,1.504156221,-57.63747454,-0.113014753,1.577122752,1.690137505,-18.52754754,119.315441,-0.43955536,155.8106208,0.255452021,0.021747649
11/30/17,154.46,155.45,154.145,155.15,151.8885077,151.5371969,154.9668701,154.8899022,154.2975,156.7441293,151.8508707,56595465,27732302.2,61.44307025,64.99262766,1.971738416,-31.36456212,-0.157002667,1.493884171,1.650886838,56.60690571,104.5298424,0.327481166,155.2254346,0.249386407,0.008466055
12/1/17,154.19,155.24,152.26,154.49,152.0154098,151.7186019,154.8801665,154.9564655,154.4315,156.5957669,152.2672331,59015828,29132222.3,59.40060676,64.49731844,1.571334648,-44.80651731,-0.233513578,1.358994866,1.592508444,4.320611533,70.93696413,-0.136668791,155.2028042,0.242080746,0.019571785
12/4/17,155.47,155.625,152.56,152.71,152.0492922,151.8572067,154.4855907,154.8843808,154.4035,156.64042,152.16658,51319146,30388217.15,54.34143975,63.61379668,0.592846321,-81.05906314,-0.397342004,1.095830938,1.493172943,-121.6791507,15.23091001,-1.234373989,154.9889629,0.23445282,0.020090456
12/5/17,152.64,154.55,152.1,152.81,152.0863999,151.9521723,154.1809379,154.687948,154.3545,156.6840448,152.0249552,40604211,30983731.75,54.56718995,62.90383051,-0.300123964,-79.02240326,-0.48642837,0.88513748,1.37156585,-105.9382341,-37.04348303,-1.146865296,154.3052741,0.2273406,0.016107824
12/6/17,152.26,153.735,152.06,153.5,152.155356,152.0389931,154.057131,154.5141392,154.3355,156.6863167,151.9846833,28647769,31349467.1,56.12170588,62.49956538,-0.188568828,-68.89848812,-0.485236715,0.765019956,1.250256671,-56.31666751,-44.60130702,-0.742239281,153.8566918,0.2203967,0.011015389
12/7/17,153.49,154.46,153.33,154.02,152.2463143,152.1105544,154.0503799,154.3308412,154.3115,156.6649084,151.9580916,32666207,32114101.6,57.26601572,61.88711097,0.090979984,-57.66738661,-0.437266065,0.70367409,1.140940155,-19.59400417,-59.841489,-0.382065556,153.7496843,0.214418122,0.007369725
12/8/17,155.1,155.53,154.46,154.7,152.3660062,152.1806737,154.1684926,154.1885064,154.362,156.7032099,152.0207901,28081666,31488460.8,58.72768368,61.53092605,0.129449838,-42.98056156,-0.351282503,0.701837026,1.053119529,22.87183651,-56.131244,0.023091488,153.830779,0.208882993,0.00692736
12/11/17,154.76,155.95,154.76,155.9,152.5383962,152.2784945,154.4833122,154.1880507,154.473,156.8838181,152.0621819,20821528,31521999.1,61.16209461,61.3794573,1.437959529,-17.06263499,-0.211994756,0.788126084,1.00012084,92.54215305,-13.28698325,0.702694971,154.0915453,0.205678995,0.007689325
12/12/17,155.81,156.15,155.36,155.69,152.692133,152.3996411,154.70271,154.2924051,154.564,157.0139829,152.1140171,20310252,31911391.75,60.51343728,60.94779055,1.307912546,-21.59827214,-0.1360984,0.829997841,0.96609624,70.85771821,22.07220722,0.558231375,154.6340817,0.205054203,0.005084964
12/13/17,156.28,156.49,155.76,155.99,152.8530045,152.5391708,154.9367627,154.4683315,154.698,157.1521361,152.2438639,24418479,31873627.55,61.12507592,60.53490771,1.377786443,-15.1187905,-0.071055947,0.877276307,0.948332254,80.64918851,49.46537842,0.73805504,154.9508572,0.20648937,0.004686697
12/14/17,156.28,156.66,155.71,155.88,153.0006628,152.6900405,155.1082604,154.6799076,154.8625,157.1658096,152.5591904,24594682,31862961.45,60.76667189,60.02206149,1.676342052,-17.49460043,-0.042229434,0.895545461,0.937774895,66.40561266,66.66530179,0.684666064,155.2626,0.21092267,0.006101085
12/15/17,156.49,157.82,156.23,157.65,153.2274598,152.8623313,155.5703949,154.960288,155.018,157.6144869,152.4215131,49816151,32614240.5,64.26762541,59.77867628,3.316075759,-2.951388889,0.082459952,1.040849836,0.958389883,155.3902468,93.16898384,1.759384769,155.44782,0.214986696,0.010177303
12/18/17,158.29,158.77,158.07,158.64,153.4914861,153.0529492,156.1285049,155.2893266,155.2525,158.2387075,152.2662925,26844519,32520176.45,66.02838373,59.60757985,2.653034813,-1.937406855,0.210732187,1.221805117,1.01107293,185.0713652,111.6748263,2.301714886,156.108474,0.220699722,0.004428418
12/19/17,158.34,158.5,157.26,157.7,153.6967795,153.2538785,156.4142313,155.6316308,155.446,158.5380893,152.3539107,31414968,33033727.65,62.96890736,59.9071363,2.435855797,-15.94634873,0.210877446,1.274669737,1.063792292,121.8905473,121.8813921,1.515980559,156.8679318,0.225584992,0.007885031
12/20/17,158.25,158.28,156.91,157.53,153.8837658,153.4600308,156.6170983,155.9676979,155.5475,158.7705164,152.3244836,38972602,33974969.6,62.42566814,59.97732186,2.405252552,-18.47988077,0.179366553,1.288000483,1.10863393,100.5834602,125.8682464,1.295694949,157.1175523,0.230581033,0.00873112
12/21/17,157.73,158.25,157.37,157.55,154.0626065,153.6724196,156.7867168,156.3033892,155.6405,158.9798381,152.3011619,18638679,34041951.55,62.46522941,60.19622348,1.318327974,-18.18181818,0.141382594,1.285362173,1.143979578,91.68827427,130.9247787,1.166369303,157.2412866,0.236901694,0.005591917
12/22/17,157.31,157.432,156.95,157.37,154.2239428,153.8717162,156.8927683,156.5678639,155.696,159.1107234,152.2812766,23330440,34797981.95,61.85653756,60.73301618,1.079067377,-20.86438152,0.088246853,1.254288144,1.166041292,77.85684387,115.4180981,0.835267034,157.3339006,0.242336836,0.003071042
12/26/17,156.53,156.72,155.95,156.52,154.3359456,154.0406081,156.8249922,156.7071614,155.7125,159.1397781,152.2852219,21918720,34761248.5,59.03549777,61.05218103,0.166389351,-33.53204173,-0.014559237,1.147842246,1.162401482,37.17129869,85.83808485,0.120622853,157.3447304,0.25044777,0.00493748
12/27/17,156.52,156.96,156.39,156.54,154.4434604,154.1899442,156.7731755,156.7789502,155.71,159.1347861,152.2852139,22388186,34619291.8,59.08109612,61.26356604,0.224086049,-40.99264706,-0.087553922,1.05295908,1.140513002,38.26648225,69.11327185,-0.005475252,157.0973113,0.259161185,0.003644734
12/28/17,157.05,157.0653,156.54,156.73,154.554999,154.3241909,156.7653254,156.8085956,155.8535,159.1957105,152.5112895,25393825,32289666.15,59.52555979,61.42496205,0.089405454,-47.33178654,-0.126988338,0.981777579,1.108765917,42.47225856,57.49103153,-0.007747028,156.9301179,0.26567745,0.003355692
12/29/17,156.9,156.9,155.7,155.76,154.6137795,154.4344255,156.5825389,156.7677601,155.884,159.2110732,152.5569268,33185962,31119191,56.28434052,61.25043754,1.23488886,-75.06234414,-0.217059669,0.837441331,1.054501,-6.170996317,37.91917741,-0.674576966,156.8700825,0.2684062,0.007707129
1/2/18,156.5,158.525,156.17,158.49,154.8028634,154.5502096,156.92935,156.7750764,156.084,159.5305948,152.6374052,32573272,29797063.2,62.28620863,61.33073139,2.152755398,-8.211143695,-0.09752747,0.932591663,1.030119133,115.5619597,45.46020057,0.947207512,156.5370578,0.268301539,0.015079721
1/3/18,158.61,160.17,158.61,160.03,155.0578457,154.6945896,157.4931046,156.9086989,156.45,159.9400716,152.9599284,29383557,28700283.75,65.09360002,61.65788588,3.585992621,-3.131991051,0.071393351,1.119360821,1.04796747,172.9468599,72.61531281,1.727222369,157.1229404,0.269941339,0.009835445
1/4/18,160.59,160.79,160.0825,160.31,155.3140483,154.8687072,158.0052674,157.1551173,156.825,160.2816024,153.3683976,24776125,27908879.45,65.57740914,61.97590968,4.976753323,-9.430255403,0.181841918,1.275269868,1.09342795,167.8102805,98.52407246,1.705714415,157.9950583,0.26975108,0.004419596
1/5/18,161.04,162.03,160.77,161.92,155.6362899,155.0849654,158.717037,157.5454596,157.246,161.0169171,153.4750829,26992340,27826108,68.20851357,62.5074698,5.961651724,-1.737756714,0.334314351,1.511320888,1.177006538,211.5410726,132.3378353,2.446740241,158.6895408,0.268789437,0.007837283
1/8/18,161.9,162.63,161.86,162.55,155.973544,155.3569183,159.4139393,158.1117397,157.6725,161.8001234,153.5448766,23159061,27350750.7,69.16620714,62.85736849,5.895765472,-1.154401154,0.441830391,1.729294527,1.287464135,204.0901721,174.390069,2.618098519,159.6586786,0.269013651,0.004757198
1/9/18,162.85,163.04,162.07,162.56,156.2948346,155.6553125,159.9859504,158.7230597,158.0655,162.4734314,153.6575686,24782448,27185789.8,69.18151015,63.08259181,5.54473445,-6.539509537,0.474958496,1.881162255,1.406203759,166.0800562,184.4936883,2.443328112,160.526075,0.270249315,0.005985068
1/10/18,161.8,162.21,161.12,162.18,156.5819158,155.9601265,160.3848685,159.3014125,158.3795,163.0145209,153.7444791,34004028,27844914.8,67.85261532,63.43142809,4.835164835,-11.71662125,0.433753637,1.948395805,1.514642169,128.9791624,175.7001488,1.998167149,161.1362525,0.272091108,0.006765144
1/11/18,162.48,163.3,162.21,163.29,156.9091394,156.2791448,160.9130742,159.8829739,158.7595,163.6871505,153.8318495,20473518,27853078.1,69.62264415,63.94549781,4.740218089,-0.131578947,0.44221805,2.067414731,1.625196681,140.3272392,170.2035405,2.431221436,161.4493768,0.273046557,0.006719684
1/12/18,163.03,164.66,162.94,164.49,157.2789375,156.6076743,161.5634244,160.4522513,159.1845,164.5317366,153.8372634,37762708,28520289.55,71.39106286,64.58305734,5.652257692,-1.897321429,0.486106169,2.232829392,1.746723223,148.2770185,157.5507297,2.864111062,162.0015637,0.274476348,0.010556033
1/16/18,165.55,166.415,163.53,164.02,157.6077698,156.9345194,162.0100745,160.9714784,159.5915,165.1071877,154.0758123,41231849,29352147.9,69.73977532,65.14614575,5.147765882,-22.35184321,0.442213058,2.299489546,1.857276488,117.9682869,140.3263527,2.266421423,162.7480946,0.269396836,0.017642023
1/17/18,164.77,166.04,163.9982,165.79,158.006903,157.2769331,162.6973337,161.513755,159.9985,166.0557775,153.9412225,33849879,28553834.3,72.24997388,66.0900369,6.357454452,-5.83294447,0.487544997,2.466707734,1.979162737,142.1837599,135.5470934,2.945011665,163.1296662,0.264289013,0.012450137
1/18/18,165.55,166.1999,165.135,165.82,158.3880297,157.6381559,163.2650912,162.0897996,160.3575,166.8831383,153.8318617,26432166,28533216.65,72.29043185,67.03356088,5.182366001,-5.552963136,0.474271145,2.572001668,2.097730523,123.8556812,134.5223972,2.541586791,163.9277664,0.259493025,0.006448663
1/19/18,166.32,166.61,165.535,166.34,158.7759307,158.0115141,163.8241655,162.6720178,160.7895,167.6875475,153.8914525,38937588,28909347.65,72.99901816,67.99595077,4.853756934,-2.474793767,0.455149851,2.666667837,2.211517986,119.1158324,130.2801158,2.428360933,164.4954365,0.255902588,0.006494095
1/22/18,166.27,168.12,166.09,168.12,159.2317389,158.4020744,164.6052263,163.2803782,161.319,168.7408566,153.8971434,26081388,28264786.95,75.24892312,69.35056381,6.607482562,0,0.512738741,2.852441413,2.339702671,139.203586,128.4654293,2.964683649,165.0488055,0.249927999,0.012222289
1/23/18,168.64,169.66,168.555,169.51,159.7331175,158.827144,165.4970034,163.977764,161.917,169.9314222,153.9025778,37989650,29232335.5,76.81555356,70.38837416,7.604900654,-1.357466063,0.58933166,3.076367247,2.487035586,150.7175609,135.0152841,3.317906945,165.9701639,0.242579391,0.006555724
1/24/18,169.81,170.24,167.44,168.41,160.1563801,159.2570394,166.0266391,164.6436251,162.469,170.6732011,154.2647989,54287377,30780182.35,73.01744482,70.95436308,6.893049825,-18.01624415,0.513571619,3.129000111,2.615428491,117.3843889,130.0554099,2.274314517,167.0321147,0.23743014,0.016722408
